country,alpha_2_code_x,alpha_3_code_x,numeric_code_x,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,alpha_2_code_y,alpha_3_code_y,numeric_code_y,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),Fossil fuel energy consumption (% of total),GDP growth (annual %),"Birth rate, crude (per 1,000 people)","Hospital beds (per 1,000 people)"
Vietnam,VN,VNM,704,Moderate food poverty,2014,34.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,VN,VNM,704,2014,91679578,2439.286557,2.25E+11,4.084554466,73.855,1.822957718,,6.422243121,16.981,2.43
Marshall Islands,MH,MHL,584,Moderate food poverty,2017,34.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MH,MHL,584,2017,46529,4190.934686,261200000,,64.27,,,3.558151885,22.268,
Egypt,EG,EGY,818,Moderate food poverty,2008,34,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2008,85864789,3052.212978,1.64E+11,18.31683168,69.319,2.180785485,96.16210914,7.156283566,26.146,1.63
Bhutan,BT,BTN,64,Moderate food poverty,2015,33.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BT,BTN,64,2015,740618,2954.04082,2045040204,4.548143951,70.343,,,6.66080134,17.152,1.72
Chad,TD,TCD,148,Moderate food poverty,2022,33.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TD,TCD,148,2022,18455316,570.2209026,12212890618,5.788026878,52.997,2.748179613,,2.804340748,43.184,
Indonesia,ID,IDN,360,Moderate food poverty,2017,33.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ID,IDN,360,2017,267346658,3553.519993,9.83E+11,3.80879807,69.936,0.865191376,,5.069785901,17.519,1.15
Guinea,GN,GIN,324,Moderate food poverty,2018,33.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2018,12704774,899.907328,11675180327,9.827617013,59.349,1.771400561,,6.358491927,35.931,
Guyana,GY,GUY,328,Moderate food poverty,2014,33.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GY,GUY,328,2014,754229,5635.717041,4154360152,0.852630498,67.882,0.95165217,,1.68649445,21.423,1.75
Niger,NE,NER,562,Moderate food poverty,2012,33.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NE,NER,562,2012,17836769,463.0662655,9746582481,0.45508982,59.65,1.623984369,29.68773614,10.54894458,47.398,0.44
Tonga,TO,TON,776,Moderate food poverty,2019,33.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TO,TON,776,2019,105669,4576.850819,526879021.1,1.179543348,70.871,,,-0.208437488,23.424,
Fiji,FJ,FJI,242,Moderate food poverty,2021,33.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,FJ,FJI,242,2021,916711,4489.960653,4054721701,0.155855722,67.114,1.599210097,,-4.881036056,19.345,
Indonesia,ID,IDN,360,Moderate food poverty,2012,33.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ID,IDN,360,2012,252698525,2930.518445,8.92E+11,4.279499996,68.973,0.711549473,65.34475065,6.030050653,20.093,0.92
"Macedonia, the former Yugoslav Republic of",MK,MKD,807,Moderate food poverty,2019,33.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MK,MKD,807,2019,1876262,5961.584754,12024667115,0.766439573,76.60243902,1.159116286,,3.910419538,9.6,4.19
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2021,33.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2021,6851224,1132.554678,8626877845,11.90503982,71.9,2.840273088,,5.507007627,22.4,4.23
Niger,NE,NER,562,Moderate food poverty,2012,33.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,NE,NER,562,2012,17836769,463.0662655,9746582481,0.45508982,59.65,1.623984369,29.68773614,10.54894458,47.398,0.44
Philippines,PH,PHL,608,Moderate food poverty,2008,33.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PH,PHL,608,2008,92699095,2264.946291,1.99E+11,8.260447036,70.564,1.250329088,57.62975477,4.344487305,26.357,1.54
Indonesia,ID,IDN,360,Moderate food poverty,2012,33.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ID,IDN,360,2012,252698525,2930.518445,8.92E+11,4.279499996,68.973,0.711549473,65.34475065,6.030050653,20.093,0.92
Indonesia,ID,IDN,360,Moderate food poverty,2017,33.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ID,IDN,360,2017,267346658,3553.519993,9.83E+11,3.80879807,69.936,0.865191376,,5.069785901,17.519,1.15
Vietnam,VN,VNM,704,Moderate food poverty,2020,33.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,VN,VNM,704,2020,98079191,3303.169498,3.32E+11,3.220934367,75.378,,,2.865413209,15.4,
Albania,AL,ALB,8,Moderate food poverty,2017,33.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AL,ALB,8,2017,2873457,4249.820049,13051517644,1.986661332,79.047,1.109151006,,3.80259872,10.87,2.84
Armenia,AM,ARM,51,Moderate food poverty,2005,33.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AM,ARM,51,2005,3146400,2240.092732,5106475890,0.638928002,71.792,2.871931363,68.09841787,13.9,13.033,4.71
Cuba,CU,CUB,192,Moderate food poverty,2019,33.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CU,CUB,192,2019,11202846,8124.752821,1.02E+11,,77.611,,,-0.163087224,9.752,4.17
Belize,BZ,BLZ,84,Moderate food poverty,2015,33,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BZ,BLZ,84,2015,356333,6154.495935,2097584100,-0.861584009,73.187,0.892029622,,2.876183795,21.709,0.96
Fiji,FJ,FJI,242,Moderate food poverty,2021,33,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,FJ,FJI,242,2021,916711,4489.960653,4054721701,0.155855722,67.114,1.599210097,,-4.881036056,19.345,
Tajikistan,TJ,TJK,762,Moderate food poverty,2012,33,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TJ,TJK,762,2012,8014084,849.5190808,9744488622,5.83116601,68.484,0.999142723,42.33052238,7.499999463,31.169,4.79
Honduras,HN,HND,340,Moderate food poverty,2019,32.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2019,9943633,2447.616493,22895236636,4.365871598,72.881,1.565120015,,2.559634346,21.628,0.65
Sierra Leone,SL,SLE,694,Moderate food poverty,2013,32.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2013,6714051,1191.694332,7696661903,5.52412878,56.313,0.643965907,,21.07901416,36.473,
Sierra Leone,SL,SLE,694,Moderate food poverty,2013,32.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2013,6714051,1191.694332,7696661903,5.52412878,56.313,0.643965907,,21.07901416,36.473,
Uzbekistan,UZ,UZB,860,Moderate food poverty,2021,32.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,UZ,UZB,860,2021,34243696,3442.724845,77697421135,10.84923975,70.862,,,8.034683126,25.9,4.86
Honduras,HN,HND,340,Moderate food poverty,2019,32.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2019,9943633,2447.616493,22895236636,4.365871598,72.881,1.565120015,,2.559634346,21.628,0.65
Sierra Leone,SL,SLE,694,Moderate food poverty,2013,32.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2013,6714051,1191.694332,7696661903,5.52412878,56.313,0.643965907,,21.07901416,36.473,
Tajikistan,TJ,TJK,762,Moderate food poverty,2012,32.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TJ,TJK,762,2012,8014084,849.5190808,9744488622,5.83116601,68.484,0.999142723,42.33052238,7.499999463,31.169,4.79
Cuba,CU,CUB,192,Moderate food poverty,2019,32.6,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CU,CUB,192,2019,11202846,8124.752821,1.02E+11,,77.611,,,-0.163087224,9.752,4.17
Honduras,HN,HND,340,Moderate food poverty,2019,32.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2019,9943633,2447.616493,22895236636,4.365871598,72.881,1.565120015,,2.559634346,21.628,0.65
Indonesia,ID,IDN,360,Moderate food poverty,2012,32.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ID,IDN,360,2012,252698525,2930.518445,8.92E+11,4.279499996,68.973,0.711549473,65.34475065,6.030050653,20.093,0.92
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2018,32.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2018,6444078.5,1175.071369,8020105524,1.542661452,71.4,1.537258862,,3.757910136,27.1,4.28
Tonga,TO,TON,776,Moderate food poverty,2019,32.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TO,TON,776,2019,105669,4576.850819,526879021.1,1.179543348,70.871,,,-0.208437488,23.424,
Fiji,FJ,FJI,242,Moderate food poverty,2021,32.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,FJ,FJI,242,2021,916711,4489.960653,4054721701,0.155855722,67.114,1.599210097,,-4.881036056,19.345,
Belize,BZ,BLZ,84,Moderate food poverty,2015,32.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BZ,BLZ,84,2015,356333,6154.495935,2097584100,-0.861584009,73.187,0.892029622,,2.876183795,21.709,0.96
Tajikistan,TJ,TJK,762,Moderate food poverty,2012,32.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TJ,TJK,762,2012,8014084,849.5190808,9744488622,5.83116601,68.484,0.999142723,42.33052238,7.499999463,31.169,4.79
Cuba,CU,CUB,192,Moderate food poverty,2019,32.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CU,CUB,192,2019,11202846,8124.752821,1.02E+11,,77.611,,,-0.163087224,9.752,4.17
Dominican Republic,DO,DOM,214,Moderate food poverty,2007,32.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2007,9455658,5243.057076,41782483674,6.143566552,71.371,0.627619057,86.89827457,7.415951715,21.705,1.21
Honduras,HN,HND,340,Moderate food poverty,2012,32.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2012,8715076,2188.393788,17246974067,5.196186155,71.734,1.131788287,51.48488363,4.128687749,24.111,0.6
Dominican Republic,DO,DOM,214,Moderate food poverty,2013,32.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2013,10193833,6098.905037,59709859337,4.830950967,72.713,0.611824773,86.76671153,4.875205093,21.166,1.72
Timor-Leste,TL,TLS,626,Moderate food poverty,2016,32.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TL,TLS,626,2016,1228312,1333.658547,2220458200,-1.469842879,67.446,1.588331516,,3.009930626,27.018,
Guatemala,GT,GTM,320,Moderate food poverty,2015,31.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GT,GTM,320,2015,15971743,3893.505218,60699664551,2.388720328,72.103,0.405967931,,4.092170816,25.834,0.59
Guinea,GN,GIN,324,Moderate food poverty,2018,31.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2018,12704774,899.907328,11675180327,9.827617013,59.349,1.771400561,,6.358491927,35.931,
Honduras,HN,HND,340,Moderate food poverty,2006,31.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2006,7656832,2056.534915,10385040482,5.577752077,70.261,0.692430001,50.47652387,6.567243552,28.479,0.54
Mexico,MX,MEX,484,Moderate food poverty,2015,31.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MX,MEX,484,2015,121072306,10021.23861,1.18E+12,2.72064065,74.682,0.450742819,90.42620791,2.702323426,17.968,1
Honduras,HN,HND,340,Moderate food poverty,2012,31.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2012,8715076,2188.393788,17246974067,5.196186155,71.734,1.131788287,51.48488363,4.128687749,24.111,0.6
Armenia,AM,ARM,51,Moderate food poverty,2005,31.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AM,ARM,51,2005,3146400,2240.092732,5106475890,0.638928002,71.792,2.871931363,68.09841787,13.9,13.033,4.71
Belize,BZ,BLZ,84,Moderate food poverty,2015,31.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BZ,BLZ,84,2015,356333,6154.495935,2097584100,-0.861584009,73.187,0.892029622,,2.876183795,21.709,0.96
Honduras,HN,HND,340,Moderate food poverty,2006,31.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2006,7656832,2056.534915,10385040482,5.577752077,70.261,0.692430001,50.47652387,6.567243552,28.479,0.54
Guatemala,GT,GTM,320,Moderate food poverty,2015,31.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GT,GTM,320,2015,15971743,3893.505218,60699664551,2.388720328,72.103,0.405967931,,4.092170816,25.834,0.59
Honduras,HN,HND,340,Moderate food poverty,2006,31.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2006,7656832,2056.534915,10385040482,5.577752077,70.261,0.692430001,50.47652387,6.567243552,28.479,0.54
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2018,31.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2018,6444078.5,1175.071369,8020105524,1.542661452,71.4,1.537258862,,3.757910136,27.1,4.28
Honduras,HN,HND,340,Moderate food poverty,2012,31.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,HN,HND,340,2012,8715076,2188.393788,17246974067,5.196186155,71.734,1.131788287,51.48488363,4.128687749,24.111,0.6
Thailand,TH,THA,764,Moderate food poverty,2016,31.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2016,70859841,5857.780529,3.94E+11,0.188149704,78.049,1.323310858,,3.435157717,10.26,2
Sierra Leone,SL,SLE,694,Moderate food poverty,2021,31.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2021,8094602,1035.037775,7095115114,11.87395888,60.062,0.609065851,,5.896852705,31.36,
Guatemala,GT,GTM,320,Moderate food poverty,2015,30.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GT,GTM,320,2015,15971743,3893.505218,60699664551,2.388720328,72.103,0.405967931,,4.092170816,25.834,0.59
Benin,BJ,BEN,204,Moderate food poverty,2012,30.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BJ,BEN,204,2012,10397657,943.9187716,11074623453,6.744682533,58.716,0.702056158,36.17277074,4.811223316,39.122,0.48
Dominican Republic,DO,DOM,214,Moderate food poverty,2007,30.6,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2007,9455658,5243.057076,41782483674,6.143566552,71.371,0.627619057,86.89827457,7.415951715,21.705,1.21
Brazil,BR,BRA,76,Moderate food poverty,2019,30.5,Male,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,BR,BRA,76,2019,207455459,8771.440513,1.82E+12,3.732976212,75.338,1.382797246,,1.220777824,13.633,2.24
Belarus,BY,BLR,112,Moderate food poverty,2019,30.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BY,BLR,112,2019,9419758,6267.748334,62499831005,5.59815595,74.22682927,1.396422976,,1.446455477,9.3,9.69
Timor-Leste,TL,TLS,626,Moderate food poverty,2020,30.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TL,TLS,626,2020,1326053,1947.839971,2368614800,0.495499215,68.475,1.781690141,,31.72574167,25.258,
Uzbekistan,UZ,UZB,860,Moderate food poverty,2021,30.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,UZ,UZB,860,2021,34243696,3442.724845,77697421135,10.84923975,70.862,,,8.034683126,25.9,4.86
Benin,BJ,BEN,204,Moderate food poverty,2018,30.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BJ,BEN,204,2018,12383347,1071.504522,14207330368,0.919170718,60.14,0.63285754,,6.697253622,38.186,0.46
Benin,BJ,BEN,204,Moderate food poverty,2018,30,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BJ,BEN,204,2018,12383347,1071.504522,14207330368,0.919170718,60.14,0.63285754,,6.697253622,38.186,0.46
Egypt,EG,EGY,818,Moderate food poverty,2005,30,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2005,81101004,2635.703052,89346865557,4.869396969,68.779,2.714220407,96.23115195,4.471744472,25.977,1.92
Timor-Leste,TL,TLS,626,Moderate food poverty,2020,30,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TL,TLS,626,2020,1326053,1947.839971,2368614800,0.495499215,68.475,1.781690141,,31.72574167,25.258,
Benin,BJ,BEN,204,Moderate food poverty,2018,29.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BJ,BEN,204,2018,12383347,1071.504522,14207330368,0.919170718,60.14,0.63285754,,6.697253622,38.186,0.46
Guinea,GN,GIN,324,Moderate food poverty,2018,29.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2018,12704774,899.907328,11675180327,9.827617013,59.349,1.771400561,,6.358491927,35.931,
Kyrgyzstan,KG,KGZ,417,Moderate food poverty,2018,29.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,KG,KGZ,417,2018,6444078.5,1175.071369,8020105524,1.542661452,71.4,1.537258862,,3.757910136,27.1,4.28
Colombia,CO,COL,170,Moderate food poverty,2010,29.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CO,COL,170,2010,44777319,5214.245476,2.77E+11,2.272002279,75.033,3.636915046,76.95310387,4.494658971,16.909,1.51
Benin,BJ,BEN,204,Moderate food poverty,2012,29.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BJ,BEN,204,2012,10397657,943.9187716,11074623453,6.744682533,58.716,0.702056158,36.17277074,4.811223316,39.122,0.48
Timor-Leste,TL,TLS,626,Moderate food poverty,2020,29.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TL,TLS,626,2020,1326053,1947.839971,2368614800,0.495499215,68.475,1.781690141,,31.72574167,25.258,
China,CN,CHN,156,Moderate food poverty,2017,29.4,Male,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,CN,CHN,156,2017,1396215000,9053.228725,1.23E+13,1.593136001,77.248,1.711242644,,6.947200793,12.64,4.34
Colombia,CO,COL,170,Moderate food poverty,2010,29.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CO,COL,170,2010,44777319,5214.245476,2.77E+11,2.272002279,75.033,3.636915046,76.95310387,4.494658971,16.909,1.51
Albania,AL,ALB,8,Moderate food poverty,2017,29.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AL,ALB,8,2017,2873457,4249.820049,13051517644,1.986661332,79.047,1.109151006,,3.80259872,10.87,2.84
Timor-Leste,TL,TLS,626,Moderate food poverty,2016,29.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TL,TLS,626,2016,1228312,1333.658547,2220458200,-1.469842879,67.446,1.588331516,,3.009930626,27.018,
Belarus,BY,BLR,112,Moderate food poverty,2019,29.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BY,BLR,112,2019,9419758,6267.748334,62499831005,5.59815595,74.22682927,1.396422976,,1.446455477,9.3,9.69
China,CN,CHN,156,Moderate food poverty,2017,29.2,Total,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,CN,CHN,156,2017,1396215000,9053.228725,1.23E+13,1.593136001,77.248,1.711242644,,6.947200793,12.64,4.34
Colombia,CO,COL,170,Moderate food poverty,2010,29.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CO,COL,170,2010,44777319,5214.245476,2.77E+11,2.272002279,75.033,3.636915046,76.95310387,4.494658971,16.909,1.51
Sierra Leone,SL,SLE,694,Moderate food poverty,2021,29.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2021,8094602,1035.037775,7095115114,11.87395888,60.062,0.609065851,,5.896852705,31.36,
Tunisia,TN,TUN,788,Moderate food poverty,2018,29.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TN,TUN,788,2018,11765514,4128.103938,41650260478,7.30759176,75.95,1.97644872,,2.624930109,17.737,1.79
China,CN,CHN,156,Moderate food poverty,2017,29,Female,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,CN,CHN,156,2017,1396215000,9053.228725,1.23E+13,1.593136001,77.248,1.711242644,,6.947200793,12.64,4.34
Dominican Republic,DO,DOM,214,Moderate food poverty,2007,28.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2007,9455658,5243.057076,41782483674,6.143566552,71.371,0.627619057,86.89827457,7.415951715,21.705,1.21
Montenegro,ME,MNE,499,Moderate food poverty,2013,28.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ME,MNE,499,2013,621207,6202.506703,4552823115,2.205892681,76.4902439,1.452261426,63.86902391,3.548979912,12,3.81
"Bolivia, Plurinational State of",BO,BOL,68,Moderate food poverty,2008,28.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BO,BOL,68,2008,9850858,2383.250323,16137900474,14.00681077,65.446,2.193951609,82.60450095,6.148497875,26.546,1.08
Benin,BJ,BEN,204,Moderate food poverty,2012,28.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BJ,BEN,204,2012,10397657,943.9187716,11074623453,6.744682533,58.716,0.702056158,36.17277074,4.811223316,39.122,0.48
Tunisia,TN,TUN,788,Moderate food poverty,2018,28.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TN,TUN,788,2018,11765514,4128.103938,41650260478,7.30759176,75.95,1.97644872,,2.624930109,17.737,1.79
Brazil,BR,BRA,76,Moderate food poverty,2019,28.3,Total,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,BR,BRA,76,2019,207455459,8771.440513,1.82E+12,3.732976212,75.338,1.382797246,,1.220777824,13.633,2.24
Thailand,TH,THA,764,Moderate food poverty,2016,28.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2016,70859841,5857.780529,3.94E+11,0.188149704,78.049,1.323310858,,3.435157717,10.26,2
Burkina Faso,BF,BFA,854,Moderate food poverty,2010,28.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BF,BFA,854,2010,16176498,561.8472213,9807542782,-0.764230735,56.477,1.224785993,,8.446281577,43.206,0.4
Burkina Faso,BF,BFA,854,Moderate food poverty,2010,28.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BF,BFA,854,2010,16176498,561.8472213,9807542782,-0.764230735,56.477,1.224785993,,8.446281577,43.206,0.4
Belarus,BY,BLR,112,Moderate food poverty,2019,28.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BY,BLR,112,2019,9419758,6267.748334,62499831005,5.59815595,74.22682927,1.396422976,,1.446455477,9.3,9.69
Burkina Faso,BF,BFA,854,Moderate food poverty,2010,28.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BF,BFA,854,2010,16176498,561.8472213,9807542782,-0.764230735,56.477,1.224785993,,8.446281577,43.206,0.4
Tunisia,TN,TUN,788,Moderate food poverty,2018,27.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TN,TUN,788,2018,11765514,4128.103938,41650260478,7.30759176,75.95,1.97644872,,2.624930109,17.737,1.79
Cuba,CU,CUB,192,Moderate food poverty,2014,27.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CU,CUB,192,2014,11285775,7392.483246,79602100000,,77.853,3.536004761,85.59641456,1.047576632,10.86,4.01
Dominican Republic,DO,DOM,214,Moderate food poverty,2019,27.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2019,10894043,8195.983206,84872472559,1.81060377,73.577,0.689583055,,5.05216802,19.291,1.25
Mexico,MX,MEX,484,Moderate food poverty,2015,27.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MX,MEX,484,2015,121072306,10021.23861,1.18E+12,2.72064065,74.682,0.450742819,90.42620791,2.702323426,17.968,1
Egypt,EG,EGY,818,Moderate food poverty,2005,27.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2005,81101004,2635.703052,89346865557,4.869396969,68.779,2.714220407,96.23115195,4.471744472,25.977,1.92
Sierra Leone,SL,SLE,694,Moderate food poverty,2021,27.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SL,SLE,694,2021,8094602,1035.037775,7095115114,11.87395888,60.062,0.609065851,,5.896852705,31.36,
"Bolivia, Plurinational State of",BO,BOL,68,Moderate food poverty,2008,27.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BO,BOL,68,2008,9850858,2383.250323,16137900474,14.00681077,65.446,2.193951609,82.60450095,6.148497875,26.546,1.08
Uruguay,UY,URY,858,Moderate food poverty,2018,26.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,UY,URY,858,2018,3394534,17608.94413,61677734384,7.606533604,77.611,1.971272047,,0.16477766,11.605,2.49
Turkmenistan,TM,TKM,795,Moderate food poverty,2019,26.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TM,TKM,795,2019,6803944,6718.166081,44588356857,,69.002,,,6.300000042,23.055,4.13
Turkmenistan,TM,TKM,795,Moderate food poverty,2019,26.6,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TM,TKM,795,2019,6803944,6718.166081,44588356857,,69.002,,,6.300000042,23.055,4.13
Colombia,CO,COL,170,Moderate food poverty,2016,26.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CO,COL,170,2016,47437512,6316.070678,2.80E+11,7.513460246,76.471,3.071131026,,2.087382502,15.353,1.71
Montenegro,ME,MNE,499,Moderate food poverty,2013,26.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ME,MNE,499,2013,621207,6202.506703,4552823115,2.205892681,76.4902439,1.452261426,63.86902391,3.548979912,12,3.81
Turkmenistan,TM,TKM,795,Moderate food poverty,2019,26.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TM,TKM,795,2019,6803944,6718.166081,44588356857,,69.002,,,6.300000042,23.055,4.13
